,Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
428,spatter5,resnext,0.37538000000000005,0.17699581901585681,-0.005176144926800297,-0.8136310205472652,2.440099988385014e-12,0.0001169565452261,5.112831716098789,222.92971582473763,-0.5113748476298112,0.02652140459349371,0.023873805942165,0.2582384686370407,0.33323550149440767,0.1900318893513105
429,spatter5,wide_resnet,0.40309999999999996,0.2519656150656566,-0.0564735540821551,-1.286763152603942,-9.546001142335392e-13,0.0002586567773292,4.015617086791991,182.08675850341797,-0.5063252274254333,0.03389088152453301,0.054098730299015,0.23899272827197593,0.3164185323190688,0.28314526840124843
430,spatter5,densenet121,0.4866,0.3252704476888106,-0.008627400051004985,-1.6340237458858042,1.728791001413127e-10,0.00038169382419089994,5.17600592991829,228.2412061513901,-0.549133283375306,0.04491405205413698,0.0789839211696664,0.2724164873740237,0.3432230067062379,0.35345258982598554
431,spatter5,googlenet,0.48911999999999994,0.3790315088014119,0.0713893535356826,-2.3874965607266168,8.421400079020036e-12,0.00038288573333909997,7.135319365344049,293.5595200499725,-0.5370923145294788,0.07342709924569349,0.073392079775736,0.28363550375469626,0.338784020421505,0.3622854402356773
432,spatter5,mobilenet,0.4727,0.21032316165488213,0.1033856531076586,-1.2426274606826624,2.9174000455017834e-12,0.0001457625845110043,6.936925248126986,275.07755739980695,-0.3888036131259087,0.0443576370729879,0.0271827939593425,0.24636982760196757,0.293188552494049,0.1945071621006128
433,glass-blur5,vgg19,0.68202,0.578807380455695,0.1002210740115865,-3.646069555206406,1.1246180007216944e-10,0.0005893260586713828,12.196936168026925,476.70069256752015,-0.8164544299723565,0.11595285511875521,0.1126001033060222,0.4111980307327031,0.47103409887313846,0.5435633266894265
434,saturate5,resnet50,0.21929999999999994,0.110319568124637,-0.007436664122315695,-0.4614517736027395,1.4342999444388882e-12,7.09982633391e-05,3.64995119477749,157.5596490499496,-0.33802526706142355,0.015606290193256003,0.0146362478987937,0.17908685597638496,0.2297343092036247,0.11995541944679022
435,saturate5,resnet18,0.31051999999999996,0.25415054164744916,-0.009867023860793633,-1.304964934488778,1.3673909986071375e-10,0.0002918540709945,4.246493737173083,184.318467136879,-0.4176498171784918,0.0372902919446676,0.05973467523033749,0.21178511897061825,0.2634355036616325,0.2709299234818813
436,saturate5,resnet34,0.29564,0.23473529723584652,-0.03581559660637512,-1.1620729009684574,1.6364499989471315e-10,0.0002790770868872,3.6892930696392057,162.97643889629364,-0.4055196506950003,0.031255169716533304,0.0582819038206981,0.19807002271615692,0.24931573835611337,0.2589158890272069
437,saturate5,resnet101,0.28436,0.2302079116335698,-0.0659546007809112,-1.1053816515194232,1.7228070012254015e-10,0.0002817837809375,3.4749522314739245,155.41173557064053,-0.41794230712461666,0.02792022067738692,0.05994586704862381,0.19662051298330407,0.25545165974140177,0.26308940889660487
438,saturate5,resnet152,0.26636000000000004,0.21408869732445102,-0.0692909114110642,-1.0057375697967699,1.793261999397805e-10,0.00026471344930589997,3.186981626305581,143.6851572170258,-0.3955574794184737,0.024683920118808794,0.0567782682127749,0.18836490404049888,0.24446846086978913,0.24912195061511444
439,saturate5,vgg16,0.36798,0.32255762896828355,-0.010888840530653587,-1.7143060194473887,9.948860008393567e-11,0.00036465375927709995,5.562132233290676,237.6354033593368,-0.5221579308899853,0.049954477271009295,0.0739296092397112,0.2597764733087117,0.3170535739636422,0.33634115089950434
440,glass-blur5,alexnet,0.5093399999999999,0.4153598818483205,0.1553001107348258,-2.621596537290668,1.0466199998684922e-10,0.00039953975688377204,9.646993692073817,372.8814144093514,-0.5543959191763377,0.08978516738105571,0.0735702736644785,0.3049173296810216,0.3454311074209214,0.3732827504065831
441,saturate5,vgg19,0.35685999999999996,0.3006948023565672,-0.019250175102714984,-1.5701102093733383,9.855719994462941e-11,0.00034450955839809995,5.0647723545169825,217.8126772803879,-0.496751769853775,0.044978395741097604,0.07041129277694419,0.2387608486761097,0.2950857617211342,0.31755431588489214
442,saturate5,alexnet,0.40593999999999997,0.2530241503298842,0.07090216044474898,-1.3723473474292947,9.712299996363083e-11,0.0002724404794176,4.716077089223855,197.26137456966404,-0.38009653185039016,0.04400578666254881,0.05329753126294111,0.19428496167874898,0.23472438333272938,0.2500287047654458
443,saturate5,resnext,0.15574,0.08291966303002091,-0.015557515161032515,-0.3327442329369683,2.2235999933700734e-12,5.6834572134599996e-05,2.4515651757717123,108.87404175312042,-0.2758488288178336,0.010074536198135406,0.012068805638382002,0.13405595765079403,0.1760610077953339,0.09513258982689887
444,saturate5,wide_resnet,0.1542,0.11697069856870912,-0.05107099559490422,-0.5424254940941435,-2.1956000385847663e-12,0.00012310016448339995,1.907150895986554,87.60274345909124,-0.2581677370180698,0.013259145507700715,0.0265304589495126,0.12126120133420404,0.1649538834285735,0.13935746590128129
445,saturate5,densenet121,0.23050000000000004,0.20150503105692563,-0.04131320253141779,-0.9894766689392668,1.6161250007522276e-10,0.00023920492480389993,3.208188532400129,141.87845014362335,-0.3497328305140861,0.02639253554541618,0.0501361505078623,0.17330981796975609,0.2209399457907677,0.22412013634796085
446,saturate5,googlenet,0.23441999999999996,0.21543788140548403,0.0036298647068064294,-1.2456612051233815,8.097799991321764e-12,0.0002294102674778,3.873568187174797,164.3175813362884,-0.33012714277573796,0.03645685324616729,0.045572437912375606,0.18120665503089206,0.2205119299077987,0.2187873864110142
447,saturate5,mobilenet,0.2636,0.15789012240491804,0.05509721202230891,-0.8856618003432359,2.4121000335997067e-12,0.00011051038937415897,5.539903801240918,219.12440268077847,-0.3098296452576377,0.0315478412411362,0.0209957589832459,0.20413288379343775,0.2427686121177673,0.1499314016328267
448,elastic-transform5,resnet18,0.55096,0.34511977969825275,0.03037939187391217,-1.869997931501496,1.4640160004436575e-10,0.0003920370528509,5.723456733965875,246.42766779373176,-0.5480225011216379,0.05392454035036259,0.0791629393891969,0.27048648182982227,0.336373637251854,0.3594702978202627
449,elastic-transform5,resnet34,0.5701,0.3426820502939076,0.0019666125599860917,-1.7194089593217408,1.7424579986345667e-10,0.00040227369873910003,5.477250986251828,241.33489298103336,-0.5804346493661298,0.04715007478412239,0.08329301336727771,0.2880770899240528,0.3598066474771499,0.37203917954391813
450,elastic-transform5,resnet101,0.56182,0.3201363198549487,-0.043151513784508766,-1.5619513312554614,1.8559620008386235e-10,0.0003911011902809,4.776057813467979,214.25631552474977,-0.5735002844946535,0.039560416894834416,0.0827657621034602,0.27136392795625297,0.3517138705778123,0.3626747864062941
451,elastic-transform5,resnet152,0.5647,0.35227818312520165,-0.04644740488946619,-1.7427938537412149,1.9325880002210583e-10,0.000428028926018,5.2734889101028415,235.95988391101844,-0.6261468596712982,0.044395852891746995,0.0903162318731818,0.2970123387885961,0.3812321625614166,0.39632607260135133
452,elastic-transform5,vgg16,0.6364,0.36955802707549185,0.0071577085025776865,-2.043411290417799,1.0852010002421197e-10,0.00041556325857079995,6.335414921307564,267.85419430429454,-0.5805408802321199,0.060731056725587707,0.0830195387527779,0.2742710717797935,0.32986419137954726,0.3747376230390975
453,elastic-transform5,vgg19,0.6460199999999999,0.3855021814120002,0.009683140092959563,-2.1577984919975153,1.0943270009784734e-10,0.0004347770320985,6.484016317152978,274.0663226492501,-0.6026397528242257,0.0638013175710663,0.0867861166619925,0.27855463208485887,0.33703503203868873,0.389867474949238
454,elastic-transform5,alexnet,0.39181999999999995,0.2794365271970072,0.07774408115553039,-1.5936927079481622,9.747690003260312e-11,0.0002941291507311,5.387694038081161,222.44600443706514,-0.4088459971129841,0.05096467513332151,0.056938805490984006,0.21053865955348072,0.25197739717006684,0.2713373701978852
455,elastic-transform5,resnext,0.52612,0.20609829477567232,0.00724100036789338,-0.9557884047462064,2.672900095701536e-12,0.00013478801997102315,6.095594315042497,266.32257436683653,-0.6021704201377562,0.030968834479786406,0.027444080349976602,0.3106215290427492,0.3993429331660271,0.2205839345042886
456,elastic-transform5,wide_resnet,0.53942,0.27634374504480513,-0.0461330851825659,-1.377032081543791,-3.7489998085116216e-13,0.00028306062343079995,4.4785424129486024,204.67059180030833,-0.5720156030074504,0.035490865508057204,0.059610957654374,0.2776659399045629,0.371189159798622,0.31499449380570255
457,elastic-transform5,densenet121,0.59424,0.3941202263733,0.009116965928014698,-2.076417548804011,1.7761259997473022e-10,0.0004494193353171,6.571800253076553,284.86664604896544,-0.638788682727953,0.0592219761062599,0.0914583500883239,0.32703107013255395,0.4023941550230981,0.4159203901526732
458,elastic-transform5,googlenet,0.55846,0.3797339770810865,0.0837325737178283,-2.343471700151164,9.711300123435573e-12,0.0003873482242973,7.112161470389363,295.49669740287777,-0.5496137712254499,0.0714105968860537,0.0747394739055643,0.29679562817820926,0.35485694052696226,0.3674547009081928
459,elastic-transform5,mobilenet,0.60178,0.25917887990473776,0.1499255720394584,-1.5941669052645286,3.39929993875554e-12,0.00016963785765594582,9.599763752741815,370.36611608074185,-0.47862541566171113,0.0576063472537603,0.031159391439288302,0.32567538103936655,0.3783430839014053,0.2337163295400917
460,gaussian-noise,vgg16,0.57412,0.4981974829076976,0.0660088012588875,-2.873591554431814,9.991460003105912e-11,0.0005267856179407,9.820816247653966,401.4514565704345,-0.748713114998651,0.0897400544863567,0.10308859292492349,0.3929043178022579,0.46387578414201747,0.4891804576245544
461,pixelate5,resnet50,0.5075,0.2009388625775091,0.0089295339161799,-0.7941784338010853,1.6461998864764071e-12,0.0001196488157593226,8.123330796761515,337.43545755310055,-0.6112133497635089,0.030449510568110197,0.0243706171948848,0.34953836283246864,0.4269301532459259,0.21081564975935171
462,pixelate5,resnet18,0.46678,0.37870778374599295,0.026381164814215097,-2.07205307506305,1.4605000000188217e-10,0.00041612594538489997,6.822120434503553,288.2140044963837,-0.5880303865423208,0.062484493322316495,0.0829857595238864,0.30281491657753823,0.3717634509968758,0.385492826006051
463,pixelate5,resnet34,0.40254,0.3156226006003469,-0.026786513035971904,-1.6109184832936574,1.6896289987793078e-10,0.0003640994004195,5.274382148103712,229.2556915080262,-0.5275339636578499,0.04515308507867158,0.075052404215089,0.2709561545752692,0.3385836079549789,0.3401711855958943
464,pixelate5,resnet101,0.42912,0.3669264111099207,-0.06616644625098189,-1.9053315941554914,1.8180340002546536e-10,0.0004266348047454,6.0187606783247,260.955956910553,-0.6192778093268646,0.05254981048705051,0.08820473009874272,0.2983393234960381,0.3761483499598504,0.396701094539293
465,pixelate5,resnet152,0.45814000000000005,0.42296647159172224,-0.07132626828243821,-2.2565300130503143,1.9265339996042685e-10,0.0004827984066094,7.198215757222176,307.8493427053071,-0.696392164622184,0.06407119342025369,0.0987639158900613,0.3436133757685945,0.4286329217243195,0.4489758603589464
466,pixelate5,vgg16,0.6416,0.5270958927350026,0.0751283229515228,-3.1868393129402137,1.0960509995265599e-10,0.0005477579257385,10.683530779109002,428.69916553033823,-0.770879706823151,0.1000739383267798,0.1059130030663365,0.40050025350085583,0.47270001918315896,0.5069136971878845
467,pixelate5,vgg19,0.65296,0.5702941240621079,0.09198911703285578,-3.498450296267931,1.1188439996527577e-10,0.000580986207610446,12.21280744823933,481.3850657760525,-0.8277061080237177,0.1112640759914648,0.1117533372149527,0.42188634087680454,0.49228124845266347,0.5420002179726258
468,pixelate5,alexnet,0.48463999999999996,0.2745412487290987,0.089019167731972,-1.5281110411160692,1.0159329996185795e-10,0.0002958856844432,4.980039682993883,209.37489064376837,-0.40735187056073086,0.048468090046011006,0.057545857484999505,0.20322650385716778,0.24437097564220434,0.2687273466848046
469,pixelate5,resnext,0.35204,0.15012282496813684,-0.015172625383599703,-0.5954194309974854,2.3493000080032633e-12,9.783721143959999e-05,5.018076586790084,218.26163095027925,-0.4923847115024325,0.019500067472364713,0.020543847781200903,0.25452385913119535,0.32763117889165877,0.1678435567034215
470,pixelate5,wide_resnet,0.31286,0.2138827454212494,-0.06949751431510282,-0.9952326960225282,-1.3947001106101586e-12,0.00021494515381189998,3.885389406032562,174.07749008560188,-0.461152634905092,0.026427074016500213,0.04576141252021929,0.22721301692915663,0.30129671089887605,0.24670208689449313
471,pixelate5,densenet121,0.47414,0.3765190433017165,-0.018184126520076005,-1.987848674847346,1.737546001176482e-10,0.0004224928437375999,6.637136736717228,282.3329189288712,-0.6075592976598041,0.05824075862055639,0.0857678337496469,0.30777273471945166,0.3771367012166978,0.39369436822114184
472,pixelate5,googlenet,0.32677999999999996,0.24520293980102992,0.018753357607601884,-1.3638635667219412,8.170000049753656e-12,0.0002619241139752,4.432840625829694,188.0858701988983,-0.38216048826196825,0.040895629083570084,0.05219455206965161,0.20162971676533026,0.24980613118171688,0.2502534201139882
473,pixelate5,mobilenet,0.58386,0.27707412637669593,0.1485098302031062,-1.7212054345386942,3.408600008150686e-12,0.0001730921229789327,12.019455908415319,438.3970134589767,-0.5129107727674802,0.0643601346962247,0.0315415027507104,0.3331275558654383,0.37117099338293075,0.2435215538464959
474,jpeg-compression5,resnet18,0.41434,0.35475927995450796,0.0104502704353292,-1.940439044294731,1.4226419998639162e-10,0.0003906788858936,6.3788719485664345,269.04756299381256,-0.5522015440326548,0.0584172260238416,0.07803772263881709,0.2831297021362158,0.34393061557531357,0.3617117059154486
475,jpeg-compression5,resnet34,0.35794000000000004,0.307420402382873,-0.0373467992293981,-1.5989654765198251,1.6740989996176514e-10,0.0003520219942175,5.222154070382118,224.77795868713383,-0.5083783685101154,0.04546707724329088,0.0721635263083126,0.25592486338406284,0.3158901947379112,0.32720637482868975
476,jpeg-compression5,resnet101,0.37954,0.332880645776447,-0.0741920284370276,-1.745150721229149,1.806089999778493e-10,0.000390139725188,5.35599503455639,232.2452866404724,-0.5612174519741279,0.04763777274334802,0.08074917026659162,0.2690990930368329,0.3403382682228089,0.3610223956070366
477,jpeg-compression5,resnet152,0.33808000000000005,0.32181906739212573,-0.0888830524065174,-1.6639856263996071,1.8475579985181845e-10,0.0003768173348201,5.269150453481675,228.42492184307105,-0.5491448652889634,0.04527652049509809,0.0783216185791476,0.2677815505658845,0.3393543439793587,0.35171272011080656
478,jpeg-compression5,vgg16,0.51418,0.4598186609174497,0.036467370953118805,-2.614279806773108,1.0792630005841686e-10,0.0004913835782415,8.972796404860024,367.57139860660556,-0.6992365424417177,0.0810495110750665,0.09677293263823769,0.36286115466598,0.43570227454900756,0.4563785369479234
479,jpeg-compression5,vgg19,0.49505999999999994,0.4277060854255594,0.01823316349746601,-2.340973119344471,1.0545600005219813e-10,0.00046599591588089996,8.097795000133516,336.650499145298,-0.672003036440581,0.07121876426920301,0.0930693721464005,0.3445088476027992,0.4180478110694886,0.4341383812186823
480,jpeg-compression5,alexnet,0.34059999999999996,0.24134319420756778,0.05975181325898929,-1.3290109343954954,9.561659992420035e-11,0.0002586336706745,4.543372107691759,190.17596204406743,-0.36322778732933436,0.04194926997153091,0.0506807781567022,0.19071109573018863,0.23349421462297448,0.2397448802954947
481,jpeg-compression5,resnext,0.24908000000000008,0.1100957290313952,-0.01879051872855192,-0.402137123700121,1.0245001461767211e-12,7.245241372639999e-05,3.717917707653047,163.31816638504029,-0.38469980689760824,0.012640145982149908,0.015561688065760602,0.1958035196362431,0.2562568002891541,0.12769717281383308
482,jpeg-compression5,wide_resnet,0.23968,0.1600574166415445,-0.06188741440443579,-0.7125587803443953,-1.0524001375217251e-12,0.00016378536275309997,2.8273526835727694,128.75541463348395,-0.35906609152170094,0.017904978617653194,0.03541031533844169,0.17801760524673438,0.2389866650152205,0.19099160201090865
483,jpeg-compression5,densenet121,0.38952,0.3402056957108342,-0.0354495746257707,-1.8156610479313957,1.6971030006654453e-10,0.00038289468803189995,5.956584956498148,253.49442328197483,-0.5491616193918714,0.052611217584256076,0.07784477319801339,0.2758990558570821,0.3443828927350045,0.35748122693941803
484,jpeg-compression5,googlenet,0.38586,0.3116080187596381,0.036716090232672305,-1.8145550803710764,7.90460015151484e-12,0.0003216683427813,5.992857500472066,249.28245664821623,-0.4686213748664618,0.05573493809422479,0.063004678930013,0.2567426394073059,0.31029553442001345,0.30857737839954913
485,jpeg-compression5,mobilenet,0.4069,0.19614396160013042,0.077753915220307,-1.0540414554699975,2.3748999728595566e-12,0.00013220518213877925,7.7142546262264275,299.4804399133873,-0.39760299053756865,0.039696558783641096,0.024979606284507003,0.2675877691099078,0.31364779697418216,0.1844090655983659
486,defocus-blur,resnet50,0.37435999999999997,0.18870866784403098,-0.007608729545507786,-0.830019891673178,2.1140999107577274e-12,0.0001107041069474881,7.588731668467524,306.81135870187757,-0.5409769723043872,0.0320616872672736,0.0220308612020732,0.2968684035187322,0.3645038448834419,0.191212991813445
487,defocus-blur5,resnet18,0.60382,0.568462948766537,0.11705228096169018,-3.581248331411511,1.509114998764216e-10,0.0005630085100970692,12.932147642602922,500.7900884599686,-0.7996532112213478,0.11654192523794239,0.1065954031256033,0.4339316331726757,0.5027127501988411,0.5287368271378744
488,defocus-blur5,resnet34,0.5948,0.5527659620632233,0.04574682874933228,-3.297669362136698,1.778453998652063e-10,0.0005731969882255,11.493119826326367,458.9667804317666,-0.816688670404439,0.10381530374383559,0.11139720558372031,0.43402434533298173,0.5115457684803009,0.5358398761514249
489,defocus-blur5,resnet101,0.59092,0.5522440951529333,-0.0204772061701754,-3.1550231474256307,1.9005030015006863e-10,0.0005956724939549,10.73732255163669,437.6034161804962,-0.8560988737056167,0.09585240993533281,0.1184963278652448,0.43568453540664565,0.5292828365969658,0.5560500717246919
490,defocus-blur5,resnet152,0.60048,0.540148132366389,-0.033715789048448574,-3.010572247729914,1.9651369984399758e-10,0.0005910251723811,10.193150070962908,420.5012524298668,-0.8519000593905641,0.09042142748402439,0.11850850376135649,0.43210393471578235,0.5249804489660262,0.5518931933035336
491,defocus-blur5,alexnet,0.5233599999999999,0.49985031123546886,0.2091656675540322,-3.565667188037244,1.053232999946585e-10,0.0004439451196405921,14.152880059790606,507.8002429566002,-0.6370119106471548,0.12154808692302561,0.0791124524695251,0.3629356752268854,0.4025430861449242,0.42578862997807343
492,defocus-blur5,resnext,0.53378,0.26449111004048964,0.007023189488731679,-1.2132836722536027,2.747399963781705e-12,0.00015867381310114402,10.184306724095347,411.2463039014244,-0.7428141876052465,0.045619076967863305,0.031528113064404804,0.3990917042544173,0.48810146162271506,0.267599907685918
493,defocus-blur5,wide_resnet,0.51138,0.3942390274119004,-0.058901828264474015,-2.0932505713456004,1.7459991785706563e-13,0.00036753856867889997,7.998857943153379,338.83931760158544,-0.744319720207052,0.0635788933754899,0.07450414959132809,0.3762225128763498,0.4739433928370475,0.41374505153134483
494,defocus-blur5,densenet121,0.60326,0.5577337733342127,0.04454038128671639,-3.3636808865943153,1.7990360004667416e-10,0.0005742099224207999,11.783733250045778,468.3221843039322,-0.8193049629614655,0.1057070125607494,0.1114258856696773,0.43924582635986675,0.520000199635029,0.5398725037553324
495,defocus-blur5,googlenet,0.6292,0.5400905922315085,0.17844481796898093,-3.6766822496026395,1.0463400111626608e-11,0.0004868318628765279,14.206347473015784,531.514974464035,-0.7440442356037169,0.12034225606082939,0.0901308477882151,0.44513592727456686,0.5036609426736832,0.4840223491536746
496,defocus-blur5,mobilenet,0.63568,0.2887361360902712,0.1671619175750051,-1.717494192844601,2.88010002132133e-12,0.00017781905009507272,13.77646257856846,497.3456709454631,-0.5601346839900347,0.0666493632623088,0.0324054314544332,0.3975180289765914,0.4466844545769691,0.2544993300317188
497,glass-blur,wide_resnet,0.56284,0.31953875938134263,-0.0514455869453615,-1.6029409691262124,1.4429993658304774e-13,0.00031612589708319993,5.663414379019734,251.97141240913402,-0.6446361565499235,0.044283213707804706,0.0658016657572289,0.31830538884536863,0.4117195339894294,0.35391559929827543
498,glass-blur5,resnext,0.7015800000000001,0.2758052974832245,0.025962772851637506,-1.2620286708743516,2.919700071990494e-12,0.00016751482537349707,10.155118405680657,418.3289134171486,-0.7867999413734821,0.04602995673191731,0.033451359650566004,0.4209223581409989,0.5149744591903687,0.2818614848204148
499,motion-blur,resnet50,0.3672599999999999,0.15426382529446858,-0.011913043646730903,-0.5360131760646407,1.4272999015324528e-12,9.16959547411e-05,6.253569560203559,260.8889273781966,-0.4942986986519954,0.021910889691468302,0.0189713416424943,0.26633459269433124,0.3275924696779251,0.164498979779148
500,motion-blur5,vgg19,0.64576,0.5846168973336276,0.1086302467586559,-3.599294470614689,1.1166559994377212e-10,0.0005927132802697147,12.68389076020241,498.13971571063996,-0.8434697471315756,0.1152094149879925,0.1136451320540456,0.4415496376818189,0.5129665655684472,0.5534860319525161
501,glass-blur5,resnet152,0.68828,0.5655942516303621,-0.008401056138493707,-3.221464568426744,1.982018000244723e-10,0.0006185911231092001,10.42266984072685,431.5990895338631,-0.8816781551549506,0.0955106324988045,0.1237361578091739,0.44352966767326973,0.5409224935388565,0.5758123895152673
502,glass-blur5,wide_resnet,0.7111,0.4253036333104409,-0.026743079249319207,-2.2441873633037384,3.561998786205667e-13,0.00039950234171709997,8.380197767457961,359.07254707553864,-0.8124247130016791,0.06690029984025281,0.0812798717462938,0.4055308615074825,0.5134418189167976,0.449387169776851
503,motion-blur5,alexnet,0.49809999999999993,0.4058535135669076,0.1507346247640368,-2.5549892825759546,1.0393789995344349e-10,0.000393958444170506,9.16013498195171,357.6965917262459,-0.5449279951465966,0.08657465410238141,0.07280113672205431,0.2999332257237749,0.34155465154886255,0.367345595651893
504,motion-blur5,resnext,0.51156,0.20956065295590093,-0.009090240312048997,-0.7546603085250796,1.8976001325832215e-12,0.00012876326033002547,7.9884666527652755,337.15527645355223,-0.6763456508452221,0.028688953438345308,0.026887173485318702,0.3608042536384243,0.4469503484773636,0.2272575509870615
505,zoom-blur,resnet50,0.38759999999999994,0.1727935624760762,0.006409965104305498,-0.7569489847381412,2.603100027198657e-12,0.00010811590141365835,6.008022990741729,253.71192360183716,-0.4972516364152729,0.02709767336014661,0.0217984259154381,0.2706741534121295,0.3369615427970886,0.1803690277263081
506,zoom-blur5,resnet34,0.5345,0.3993301910490543,0.0006763502166517998,-2.1430745918473977,1.744320998406379e-10,0.00045188393284480003,6.737478666257857,288.9892700933076,-0.6380158951034324,0.0625020671193675,0.0912522714571486,0.3169330993684998,0.3885226115465164,0.41475903013378385
507,glass-blur5,densenet121,0.66094,0.5408472983941437,0.052942390824602586,-3.163380063289574,1.7952410001284558e-10,0.0005674264777850999,10.832662293105127,440.1073664336586,-0.8075464152671568,0.09811869458625089,0.1110690317792148,0.4327138210463368,0.5163033825135233,0.5322214546069001
508,glass-blur5,googlenet,0.64472,0.48451208024449655,0.1394456284425643,-3.2825717490050774,1.1005900184268835e-11,0.0004596843796234883,10.406219566721916,405.5392486114311,-0.6503088164567303,0.1041920256904885,0.0858999665275531,0.3366694915537407,0.38414244459390645,0.4412649283566119
509,glass-blur5,mobilenet,0.66428,0.29521936615911315,0.17909579005082982,-1.832980522453906,3.3294998702526613e-12,0.00018078627887394577,13.74231467406273,497.776597458477,-0.5643772894805845,0.0690372312646825,0.0328184704903419,0.3952520186849129,0.4376155820584297,0.2586938405941565
510,motion-blur,resnet101,0.36372,0.3398360055194424,-0.08194728927622369,-1.781159254519178,1.7710260016325086e-10,0.0003929339312702,5.685088801326753,243.8942512271118,-0.5695287341955965,0.049813328052479705,0.08099486376078951,0.2755913100057761,0.34622565857648857,0.364766077386403
511,motion-blur5,resnet18,0.59598,0.5222607246528007,0.09219831237240328,-3.1441267628106795,1.5028979991928149e-10,0.0005330359342604053,10.98174382277012,438.93280367069246,-0.7536315508891233,0.1007620043976418,0.1023877547368806,0.40356276805868596,0.4757829473567009,0.4985181087902264
512,motion-blur5,resnet34,0.60338,0.5104918470831774,0.030185428351517496,-2.9797031367515454,1.7712130004864102e-10,0.0005435460087882,9.836588912692068,401.2069134415055,-0.7645022818870809,0.09196761632924899,0.1066341978552402,0.3891695073355985,0.4641477898049355,0.503074940080827
513,motion-blur5,resnet101,0.61054,0.5149582642447577,-0.020737017712332106,-2.848499935673054,1.902016001295581e-10,0.0005698938475776,9.317337428398133,389.95555964839934,-0.8188585134035505,0.0837317286993935,0.11485568842914991,0.4121529427491367,0.5024305652165414,0.5307511837006194
514,motion-blur5,resnet152,0.56952,0.4797860965241865,-0.049311240802414,-2.6122813632316695,1.9303059996776673e-10,0.0005406416407988,8.336225256962773,352.34894616252905,-0.7742507140637005,0.07567754017084839,0.1097158333033588,0.3783962515122593,0.4653312460255623,0.5009488675635283
515,motion-blur5,wide_resnet,0.47584,0.31618669508498165,-0.06092309216114539,-1.485918957129556,-8.451999950614963e-13,0.0003087294996347,6.009428481559752,264.23801863071446,-0.6502606654717116,0.043343754469174905,0.06439378220647779,0.316273789692777,0.4074477911257743,0.34885972822608563
516,zoom-blur5,resnet101,0.51486,0.4156551975629666,-0.051717272546371984,-2.2306661361424487,1.8565680004641039e-10,0.00047915266449100003,6.78923401254654,292.8471656256104,-0.6822273346852076,0.06254792965169992,0.09799188824038861,0.3316669983753133,0.4144677637267113,0.4416963632346747
517,zoom-blur5,resnet152,0.5327200000000001,0.4201466220812313,-0.0566066392546426,-2.2078460130048434,1.9313300004403233e-10,0.0004876699245306,6.820260728583335,295.8851632430268,-0.7004980244583894,0.0613353185231425,0.10031911299268739,0.34020595143469246,0.4252755522441864,0.45108329743229875
518,zoom-blur5,vgg16,0.54558,0.47821797019483525,0.0513080833936177,-2.7559735738125233,1.0733730007247977e-10,0.0005098122697525,9.190513637080194,377.46219470880504,-0.719435876251822,0.085516080740653,0.0999589155291746,0.36935531843480207,0.4399201307177545,0.4714095115640239
519,zoom-blur5,vgg19,0.55962,0.483855756617263,0.0455243717171504,-2.7969072019248324,1.0833140005710173e-10,0.000516941733429,9.261413617796897,380.6031654028702,-0.731794289374507,0.0861771833622828,0.1015355509418308,0.37375795270216106,0.44773566638469703,0.4778100370884265
520,motion-blur5,densenet121,0.61586,0.5300647548006289,0.03451801910243191,-3.134519897220001,1.788651999949653e-10,0.0005557692990588,10.605590014071467,427.77882327075963,-0.7845091979163534,0.0978120075319707,0.1084504636840373,0.40505004997104865,0.48290815835237516,0.5181028973925902
521,motion-blur5,googlenet,0.6174999999999999,0.4991341405606457,0.1497795862120396,-3.2500441495553236,1.0069899991985154e-11,0.0004659259633430951,11.864930424575803,460.15343999452585,-0.699148012963916,0.10564764183617198,0.08732244586358391,0.4009567259630067,0.45794452173709876,0.45739369440300914
522,motion-blur5,mobilenet,0.61582,0.2821070499552321,0.1582181674158526,-1.7194093641084152,3.5041000049501614e-12,0.00017544997875300268,12.80324528777361,465.9218735027599,-0.5394975866561418,0.0650137781648711,0.0320070849239157,0.370971112778987,0.4176747521543503,0.2490601936922508
523,zoom-blur,wide_resnet,0.3358,0.21948597815148535,-0.062627370326302,-1.08556658175918,-1.8184000312448934e-12,0.00022530076757849995,3.59035740704536,162.70865980293274,-0.4509505847665571,0.02855436517711732,0.047413102796853394,0.2148760361399642,0.2869326984906196,0.2493599383722384
524,zoom-blur5,alexnet,0.43255999999999994,0.3485533966097051,0.10760338258639779,-2.1173594209694957,1.0248740007698376e-10,0.00035012468344420005,7.358181190114017,293.0946219921113,-0.4822942996321484,0.07038531121883551,0.0658836494277407,0.25827709805591903,0.3000575555300713,0.3239045407594039
525,zoom-blur5,resnext,0.47874000000000005,0.1997362033191137,0.000605328675530703,-0.8661523806516467,2.298100078290677e-12,0.00012938274717370736,6.387472298474307,275.46020087417605,-0.6002012794882576,0.029281626129020008,0.026502413670910004,0.3110050907300326,0.3918511384177208,0.21419629696889128
